character_id,asset_type,asset_path,required,review_status
char_u6905,word_audio_1,audio/words/char_u6905_1_v1.mp3,true,DRAFT
char_u6905,word_audio_2,audio/words/char_u6905_2_v1.mp3,true,DRAFT
char_u6905,sentence_audio,audio/sentences/char_u6905_v1.mp3,true,DRAFT
char_u88ab,image,images/characters/char_u88ab_main_v1.webp,true,DRAFT
char_u88ab,character_audio,audio/characters/char_u88ab_v1.mp3,true,DRAFT
char_u88ab,meaning_audio,audio/meanings/meaning_char_u88ab_v1.mp3,true,DRAFT
char_u88ab,word_audio_1,audio/words/char_u88ab_1_v1.mp3,true,DRAFT
char_u88ab,word_audio_2,audio/words/char_u88ab_2_v1.mp3,true,DRAFT
char_u88ab,sentence_audio,audio/sentences/char_u88ab_v1.mp3,true,DRAFT
char_u5e3d,image,images/characters/char_u5e3d_main_v1.webp,true,DRAFT
char_u5e3d,character_audio,audio/characters/char_u5e3d_v1.mp3,true,DRAFT
char_u5e3d,meaning_audio,audio/meanings/meaning_char_u5e3d_v1.mp3,true,DRAFT
char_u5e3d,word_audio_1,audio/words/char_u5e3d_1_v1.mp3,true,DRAFT
char_u5e3d,word_audio_2,audio/words/char_u5e3d_2_v1.mp3,true,DRAFT
char_u5e3d,sentence_audio,audio/sentences/char_u5e3d_v1.mp3,true,DRAFT
char_u978b,image,images/characters/char_u978b_main_v1.webp,true,DRAFT
char_u978b,character_audio,audio/characters/char_u978b_v1.mp3,true,DRAFT
char_u978b,meaning_audio,audio/meanings/meaning_char_u978b_v1.mp3,true,DRAFT
char_u978b,word_audio_1,audio/words/char_u978b_1_v1.mp3,true,DRAFT
char_u978b,word_audio_2,audio/words/char_u978b_2_v1.mp3,true,DRAFT
char_u978b,sentence_audio,audio/sentences/char_u978b_v1.mp3,true,DRAFT
char_u889c,image,images/characters/char_u889c_main_v1.webp,true,DRAFT
char_u889c,character_audio,audio/characters/char_u889c_v1.mp3,true,DRAFT
char_u889c,meaning_audio,audio/meanings/meaning_char_u889c_v1.mp3,true,DRAFT
char_u889c,word_audio_1,audio/words/char_u889c_1_v1.mp3,true,DRAFT
char_u889c,word_audio_2,audio/words/char_u889c_2_v1.mp3,true,DRAFT
char_u889c,sentence_audio,audio/sentences/char_u889c_v1.mp3,true,DRAFT
char_u5305,image,images/characters/char_u5305_main_v1.webp,true,DRAFT
char_u5305,character_audio,audio/characters/char_u5305_v1.mp3,true,DRAFT
char_u5305,meaning_audio,audio/meanings/meaning_char_u5305_v1.mp3,true,DRAFT
char_u5305,word_audio_1,audio/words/char_u5305_1_v1.mp3,true,DRAFT
char_u5305,word_audio_2,audio/words/char_u5305_2_v1.mp3,true,DRAFT
char_u5305,sentence_audio,audio/sentences/char_u5305_v1.mp3,true,DRAFT
char_u4f1e,image,images/characters/char_u4f1e_main_v1.webp,true,DRAFT
char_u4f1e,character_audio,audio/characters/char_u4f1e_v1.mp3,true,DRAFT
char_u4f1e,meaning_audio,audio/meanings/meaning_char_u4f1e_v1.mp3,true,DRAFT
char_u4f1e,word_audio_1,audio/words/char_u4f1e_1_v1.mp3,true,DRAFT
char_u4f1e,word_audio_2,audio/words/char_u4f1e_2_v1.mp3,true,DRAFT
char_u4f1e,sentence_audio,audio/sentences/char_u4f1e_v1.mp3,true,DRAFT
char_u949f,image,images/characters/char_u949f_main_v1.webp,true,DRAFT
char_u949f,character_audio,audio/characters/char_u949f_v1.mp3,true,DRAFT
char_u949f,meaning_audio,audio/meanings/meaning_char_u949f_v1.mp3,true,DRAFT
char_u949f,word_audio_1,audio/words/char_u949f_1_v1.mp3,true,DRAFT
char_u949f,word_audio_2,audio/words/char_u949f_2_v1.mp3,true,DRAFT
char_u949f,sentence_audio,audio/sentences/char_u949f_v1.mp3,true,DRAFT
char_u5200,image,images/characters/char_u5200_main_v1.webp,true,DRAFT
char_u5200,character_audio,audio/characters/char_u5200_v1.mp3,true,DRAFT
char_u5200,meaning_audio,audio/meanings/meaning_char_u5200_v1.mp3,true,DRAFT
char_u5200,word_audio_1,audio/words/char_u5200_1_v1.mp3,true,DRAFT
char_u5200,word_audio_2,audio/words/char_u5200_2_v1.mp3,true,DRAFT
char_u5200,sentence_audio,audio/sentences/char_u5200_v1.mp3,true,DRAFT
char_u52fa,image,images/characters/char_u52fa_main_v1.webp,true,DRAFT
char_u52fa,character_audio,audio/characters/char_u52fa_v1.mp3,true,DRAFT
char_u52fa,meaning_audio,audio/meanings/meaning_char_u52fa_v1.mp3,true,DRAFT
char_u52fa,word_audio_1,audio/words/char_u52fa_1_v1.mp3,true,DRAFT
char_u52fa,word_audio_2,audio/words/char_u52fa_2_v1.mp3,true,DRAFT
char_u52fa,sentence_audio,audio/sentences/char_u52fa_v1.mp3,true,DRAFT
char_u7897,image,images/characters/char_u7897_main_v1.webp,true,DRAFT
char_u7897,character_audio,audio/characters/char_u7897_v1.mp3,true,DRAFT
char_u7897,meaning_audio,audio/meanings/meaning_char_u7897_v1.mp3,true,DRAFT
char_u7897,word_audio_1,audio/words/char_u7897_1_v1.mp3,true,DRAFT
char_u7897,word_audio_2,audio/words/char_u7897_2_v1.mp3,true,DRAFT
char_u7897,sentence_audio,audio/sentences/char_u7897_v1.mp3,true,DRAFT
char_u76d8,image,images/characters/char_u76d8_main_v1.webp,true,DRAFT
char_u76d8,character_audio,audio/characters/char_u76d8_v1.mp3,true,DRAFT
char_u76d8,meaning_audio,audio/meanings/meaning_char_u76d8_v1.mp3,true,DRAFT
char_u76d8,word_audio_1,audio/words/char_u76d8_1_v1.mp3,true,DRAFT
char_u76d8,word_audio_2,audio/words/char_u76d8_2_v1.mp3,true,DRAFT
char_u76d8,sentence_audio,audio/sentences/char_u76d8_v1.mp3,true,DRAFT
char_u7b77,image,images/characters/char_u7b77_main_v1.webp,true,DRAFT
char_u7b77,character_audio,audio/characters/char_u7b77_v1.mp3,true,DRAFT
char_u7b77,meaning_audio,audio/meanings/meaning_char_u7b77_v1.mp3,true,DRAFT
char_u7b77,word_audio_1,audio/words/char_u7b77_1_v1.mp3,true,DRAFT
char_u7b77,word_audio_2,audio/words/char_u7b77_2_v1.mp3,true,DRAFT
char_u7b77,sentence_audio,audio/sentences/char_u7b77_v1.mp3,true,DRAFT
char_u8336,image,images/characters/char_u8336_main_v1.webp,true,DRAFT
char_u8336,character_audio,audio/characters/char_u8336_v1.mp3,true,DRAFT
char_u8336,meaning_audio,audio/meanings/meaning_char_u8336_v1.mp3,true,DRAFT
char_u8336,word_audio_1,audio/words/char_u8336_1_v1.mp3,true,DRAFT
char_u8336,word_audio_2,audio/words/char_u8336_2_v1.mp3,true,DRAFT
char_u8336,sentence_audio,audio/sentences/char_u8336_v1.mp3,true,DRAFT
char_u5976,image,images/characters/char_u5976_main_v1.webp,true,DRAFT
char_u5976,character_audio,audio/characters/char_u5976_v1.mp3,true,DRAFT
char_u5976,meaning_audio,audio/meanings/meaning_char_u5976_v1.mp3,true,DRAFT
char_u5976,word_audio_1,audio/words/char_u5976_1_v1.mp3,true,DRAFT
char_u5976,word_audio_2,audio/words/char_u5976_2_v1.mp3,true,DRAFT
char_u5976,sentence_audio,audio/sentences/char_u5976_v1.mp3,true,DRAFT
char_u83dc,image,images/characters/char_u83dc_main_v1.webp,true,DRAFT
char_u83dc,character_audio,audio/characters/char_u83dc_v1.mp3,true,DRAFT
char_u83dc,meaning_audio,audio/meanings/meaning_char_u83dc_v1.mp3,true,DRAFT
char_u83dc,word_audio_1,audio/words/char_u83dc_1_v1.mp3,true,DRAFT
char_u83dc,word_audio_2,audio/words/char_u83dc_2_v1.mp3,true,DRAFT
char_u83dc,sentence_audio,audio/sentences/char_u83dc_v1.mp3,true,DRAFT
char_u8089,image,images/characters/char_u8089_main_v1.webp,true,DRAFT
char_u8089,character_audio,audio/characters/char_u8089_v1.mp3,true,DRAFT
char_u8089,meaning_audio,audio/meanings/meaning_char_u8089_v1.mp3,true,DRAFT
char_u8089,word_audio_1,audio/words/char_u8089_1_v1.mp3,true,DRAFT
char_u8089,word_audio_2,audio/words/char_u8089_2_v1.mp3,true,DRAFT
char_u8089,sentence_audio,audio/sentences/char_u8089_v1.mp3,true,DRAFT
char_u86cb,image,images/characters/char_u86cb_main_v1.webp,true,DRAFT
char_u86cb,character_audio,audio/characters/char_u86cb_v1.mp3,true,DRAFT
char_u86cb,meaning_audio,audio/meanings/meaning_char_u86cb_v1.mp3,true,DRAFT
char_u86cb,word_audio_1,audio/words/char_u86cb_1_v1.mp3,true,DRAFT
char_u86cb,word_audio_2,audio/words/char_u86cb_2_v1.mp3,true,DRAFT
char_u86cb,sentence_audio,audio/sentences/char_u86cb_v1.mp3,true,DRAFT
char_u732a,image,images/characters/char_u732a_main_v1.webp,true,DRAFT
char_u732a,character_audio,audio/characters/char_u732a_v1.mp3,true,DRAFT
char_u732a,meaning_audio,audio/meanings/meaning_char_u732a_v1.mp3,true,DRAFT
char_u732a,word_audio_1,audio/words/char_u732a_1_v1.mp3,true,DRAFT
char_u732a,word_audio_2,audio/words/char_u732a_2_v1.mp3,true,DRAFT
char_u732a,sentence_audio,audio/sentences/char_u732a_v1.mp3,true,DRAFT
char_u9e21,image,images/characters/char_u9e21_main_v1.webp,true,DRAFT
char_u9e21,character_audio,audio/characters/char_u9e21_v1.mp3,true,DRAFT
char_u9e21,meaning_audio,audio/meanings/meaning_char_u9e21_v1.mp3,true,DRAFT
char_u9e21,word_audio_1,audio/words/char_u9e21_1_v1.mp3,true,DRAFT
char_u9e21,word_audio_2,audio/words/char_u9e21_2_v1.mp3,true,DRAFT
char_u9e21,sentence_audio,audio/sentences/char_u9e21_v1.mp3,true,DRAFT
char_u9e2d,image,images/characters/char_u9e2d_main_v1.webp,true,DRAFT
char_u9e2d,character_audio,audio/characters/char_u9e2d_v1.mp3,true,DRAFT
char_u9e2d,meaning_audio,audio/meanings/meaning_char_u9e2d_v1.mp3,true,DRAFT
char_u9e2d,word_audio_1,audio/words/char_u9e2d_1_v1.mp3,true,DRAFT
char_u9e2d,word_audio_2,audio/words/char_u9e2d_2_v1.mp3,true,DRAFT
char_u9e2d,sentence_audio,audio/sentences/char_u9e2d_v1.mp3,true,DRAFT
char_u9e45,image,images/characters/char_u9e45_main_v1.webp,true,DRAFT
char_u9e45,character_audio,audio/characters/char_u9e45_v1.mp3,true,DRAFT
char_u9e45,meaning_audio,audio/meanings/meaning_char_u9e45_v1.mp3,true,DRAFT
char_u9e45,word_audio_1,audio/words/char_u9e45_1_v1.mp3,true,DRAFT
char_u9e45,word_audio_2,audio/words/char_u9e45_2_v1.mp3,true,DRAFT
char_u9e45,sentence_audio,audio/sentences/char_u9e45_v1.mp3,true,DRAFT
char_u718a,image,images/characters/char_u718a_main_v1.webp,true,DRAFT
char_u718a,character_audio,audio/characters/char_u718a_v1.mp3,true,DRAFT
char_u718a,meaning_audio,audio/meanings/meaning_char_u718a_v1.mp3,true,DRAFT
char_u718a,word_audio_1,audio/words/char_u718a_1_v1.mp3,true,DRAFT
char_u718a,word_audio_2,audio/words/char_u718a_2_v1.mp3,true,DRAFT
char_u718a,sentence_audio,audio/sentences/char_u718a_v1.mp3,true,DRAFT
char_u864e,image,images/characters/char_u864e_main_v1.webp,true,DRAFT
char_u864e,character_audio,audio/characters/char_u864e_v1.mp3,true,DRAFT
char_u864e,meaning_audio,audio/meanings/meaning_char_u864e_v1.mp3,true,DRAFT
char_u864e,word_audio_1,audio/words/char_u864e_1_v1.mp3,true,DRAFT
char_u864e,word_audio_2,audio/words/char_u864e_2_v1.mp3,true,DRAFT
char_u864e,sentence_audio,audio/sentences/char_u864e_v1.mp3,true,DRAFT
char_u72ee,image,images/characters/char_u72ee_main_v1.webp,true,DRAFT
char_u72ee,character_audio,audio/characters/char_u72ee_v1.mp3,true,DRAFT
char_u72ee,meaning_audio,audio/meanings/meaning_char_u72ee_v1.mp3,true,DRAFT
char_u72ee,word_audio_1,audio/words/char_u72ee_1_v1.mp3,true,DRAFT
char_u72ee,word_audio_2,audio/words/char_u72ee_2_v1.mp3,true,DRAFT
char_u72ee,sentence_audio,audio/sentences/char_u72ee_v1.mp3,true,DRAFT
char_u8c61,image,images/characters/char_u8c61_main_v1.webp,true,DRAFT
char_u8c61,character_audio,audio/characters/char_u8c61_v1.mp3,true,DRAFT
char_u8c61,meaning_audio,audio/meanings/meaning_char_u8c61_v1.mp3,true,DRAFT
char_u8c61,word_audio_1,audio/words/char_u8c61_1_v1.mp3,true,DRAFT
char_u8c61,word_audio_2,audio/words/char_u8c61_2_v1.mp3,true,DRAFT
char_u8c61,sentence_audio,audio/sentences/char_u8c61_v1.mp3,true,DRAFT
char_u7334,image,images/characters/char_u7334_main_v1.webp,true,DRAFT
char_u7334,character_audio,audio/characters/char_u7334_v1.mp3,true,DRAFT
char_u7334,meaning_audio,audio/meanings/meaning_char_u7334_v1.mp3,true,DRAFT
char_u7334,word_audio_1,audio/words/char_u7334_1_v1.mp3,true,DRAFT
char_u7334,word_audio_2,audio/words/char_u7334_2_v1.mp3,true,DRAFT
char_u7334,sentence_audio,audio/sentences/char_u7334_v1.mp3,true,DRAFT
char_u9e7f,image,images/characters/char_u9e7f_main_v1.webp,true,DRAFT
char_u9e7f,character_audio,audio/characters/char_u9e7f_v1.mp3,true,DRAFT
char_u9e7f,meaning_audio,audio/meanings/meaning_char_u9e7f_v1.mp3,true,DRAFT
char_u9e7f,word_audio_1,audio/words/char_u9e7f_1_v1.mp3,true,DRAFT
char_u9e7f,word_audio_2,audio/words/char_u9e7f_2_v1.mp3,true,DRAFT
char_u9e7f,sentence_audio,audio/sentences/char_u9e7f_v1.mp3,true,DRAFT
char_u9f20,image,images/characters/char_u9f20_main_v1.webp,true,DRAFT
char_u9f20,character_audio,audio/characters/char_u9f20_v1.mp3,true,DRAFT
char_u9f20,meaning_audio,audio/meanings/meaning_char_u9f20_v1.mp3,true,DRAFT
char_u9f20,word_audio_1,audio/words/char_u9f20_1_v1.mp3,true,DRAFT
char_u9f20,word_audio_2,audio/words/char_u9f20_2_v1.mp3,true,DRAFT
char_u9f20,sentence_audio,audio/sentences/char_u9f20_v1.mp3,true,DRAFT
char_u7259,image,images/characters/char_u7259_main_v1.webp,true,DRAFT
char_u7259,character_audio,audio/characters/char_u7259_v1.mp3,true,DRAFT
char_u7259,meaning_audio,audio/meanings/meaning_char_u7259_v1.mp3,true,DRAFT
char_u7259,word_audio_1,audio/words/char_u7259_1_v1.mp3,true,DRAFT
char_u7259,word_audio_2,audio/words/char_u7259_2_v1.mp3,true,DRAFT
char_u7259,sentence_audio,audio/sentences/char_u7259_v1.mp3,true,DRAFT
char_u8033,image,images/characters/char_u8033_main_v1.webp,true,DRAFT
char_u8033,character_audio,audio/characters/char_u8033_v1.mp3,true,DRAFT
char_u8033,meaning_audio,audio/meanings/meaning_char_u8033_v1.mp3,true,DRAFT
char_u8033,word_audio_1,audio/words/char_u8033_1_v1.mp3,true,DRAFT
char_u8033,word_audio_2,audio/words/char_u8033_2_v1.mp3,true,DRAFT
char_u8033,sentence_audio,audio/sentences/char_u8033_v1.mp3,true,DRAFT
char_u773c,image,images/characters/char_u773c_main_v1.webp,true,DRAFT
char_u773c,character_audio,audio/characters/char_u773c_v1.mp3,true,DRAFT
char_u773c,meaning_audio,audio/meanings/meaning_char_u773c_v1.mp3,true,DRAFT
char_u773c,word_audio_1,audio/words/char_u773c_1_v1.mp3,true,DRAFT
char_u773c,word_audio_2,audio/words/char_u773c_2_v1.mp3,true,DRAFT
char_u773c,sentence_audio,audio/sentences/char_u773c_v1.mp3,true,DRAFT
char_u9f3b,image,images/characters/char_u9f3b_main_v1.webp,true,DRAFT
char_u9f3b,character_audio,audio/characters/char_u9f3b_v1.mp3,true,DRAFT
char_u9f3b,meaning_audio,audio/meanings/meaning_char_u9f3b_v1.mp3,true,DRAFT
char_u9f3b,word_audio_1,audio/words/char_u9f3b_1_v1.mp3,true,DRAFT
char_u9f3b,word_audio_2,audio/words/char_u9f3b_2_v1.mp3,true,DRAFT
char_u9f3b,sentence_audio,audio/sentences/char_u9f3b_v1.mp3,true,DRAFT
char_u8138,image,images/characters/char_u8138_main_v1.webp,true,DRAFT
char_u8138,character_audio,audio/characters/char_u8138_v1.mp3,true,DRAFT
char_u8138,meaning_audio,audio/meanings/meaning_char_u8138_v1.mp3,true,DRAFT
char_u8138,word_audio_1,audio/words/char_u8138_1_v1.mp3,true,DRAFT
char_u8138,word_audio_2,audio/words/char_u8138_2_v1.mp3,true,DRAFT
char_u8138,sentence_audio,audio/sentences/char_u8138_v1.mp3,true,DRAFT
char_u811a,image,images/characters/char_u811a_main_v1.webp,true,DRAFT
char_u811a,character_audio,audio/characters/char_u811a_v1.mp3,true,DRAFT
char_u811a,meaning_audio,audio/meanings/meaning_char_u811a_v1.mp3,true,DRAFT
char_u811a,word_audio_1,audio/words/char_u811a_1_v1.mp3,true,DRAFT
char_u811a,word_audio_2,audio/words/char_u811a_2_v1.mp3,true,DRAFT
char_u811a,sentence_audio,audio/sentences/char_u811a_v1.mp3,true,DRAFT
char_u5fc3,image,images/characters/char_u5fc3_main_v1.webp,true,DRAFT
char_u5fc3,character_audio,audio/characters/char_u5fc3_v1.mp3,true,DRAFT
char_u5fc3,meaning_audio,audio/meanings/meaning_char_u5fc3_v1.mp3,true,DRAFT
char_u5fc3,word_audio_1,audio/words/char_u5fc3_1_v1.mp3,true,DRAFT
char_u5fc3,word_audio_2,audio/words/char_u5fc3_2_v1.mp3,true,DRAFT
char_u5fc3,sentence_audio,audio/sentences/char_u5fc3_v1.mp3,true,DRAFT
char_u8eab,image,images/characters/char_u8eab_main_v1.webp,true,DRAFT
char_u8eab,character_audio,audio/characters/char_u8eab_v1.mp3,true,DRAFT
char_u8eab,meaning_audio,audio/meanings/meaning_char_u8eab_v1.mp3,true,DRAFT
char_u8eab,word_audio_1,audio/words/char_u8eab_1_v1.mp3,true,DRAFT
char_u8eab,word_audio_2,audio/words/char_u8eab_2_v1.mp3,true,DRAFT
char_u8eab,sentence_audio,audio/sentences/char_u8eab_v1.mp3,true,DRAFT
char_u529b,image,images/characters/char_u529b_main_v1.webp,true,DRAFT
char_u529b,character_audio,audio/characters/char_u529b_v1.mp3,true,DRAFT
char_u529b,meaning_audio,audio/meanings/meaning_char_u529b_v1.mp3,true,DRAFT
char_u529b,word_audio_1,audio/words/char_u529b_1_v1.mp3,true,DRAFT
char_u529b,word_audio_2,audio/words/char_u529b_2_v1.mp3,true,DRAFT
char_u529b,sentence_audio,audio/sentences/char_u529b_v1.mp3,true,DRAFT
char_u6c14,image,images/characters/char_u6c14_main_v1.webp,true,DRAFT
char_u6c14,character_audio,audio/characters/char_u6c14_v1.mp3,true,DRAFT
char_u6c14,meaning_audio,audio/meanings/meaning_char_u6c14_v1.mp3,true,DRAFT
char_u6c14,word_audio_1,audio/words/char_u6c14_1_v1.mp3,true,DRAFT
char_u6c14,word_audio_2,audio/words/char_u6c14_2_v1.mp3,true,DRAFT
char_u6c14,sentence_audio,audio/sentences/char_u6c14_v1.mp3,true,DRAFT
char_u6bdb,image,images/characters/char_u6bdb_main_v1.webp,true,DRAFT
char_u6bdb,character_audio,audio/characters/char_u6bdb_v1.mp3,true,DRAFT
char_u6bdb,meaning_audio,audio/meanings/meaning_char_u6bdb_v1.mp3,true,DRAFT
char_u6bdb,word_audio_1,audio/words/char_u6bdb_1_v1.mp3,true,DRAFT
char_u6bdb,word_audio_2,audio/words/char_u6bdb_2_v1.mp3,true,DRAFT
char_u6bdb,sentence_audio,audio/sentences/char_u6bdb_v1.mp3,true,DRAFT
char_u76ae,image,images/characters/char_u76ae_main_v1.webp,true,DRAFT
char_u76ae,character_audio,audio/characters/char_u76ae_v1.mp3,true,DRAFT
char_u76ae,meaning_audio,audio/meanings/meaning_char_u76ae_v1.mp3,true,DRAFT
char_u76ae,word_audio_1,audio/words/char_u76ae_1_v1.mp3,true,DRAFT
char_u76ae,word_audio_2,audio/words/char_u76ae_2_v1.mp3,true,DRAFT
char_u76ae,sentence_audio,audio/sentences/char_u76ae_v1.mp3,true,DRAFT
char_u9aa8,image,images/characters/char_u9aa8_main_v1.webp,true,DRAFT
char_u9aa8,character_audio,audio/characters/char_u9aa8_v1.mp3,true,DRAFT
char_u9aa8,meaning_audio,audio/meanings/meaning_char_u9aa8_v1.mp3,true,DRAFT
char_u9aa8,word_audio_1,audio/words/char_u9aa8_1_v1.mp3,true,DRAFT
char_u9aa8,word_audio_2,audio/words/char_u9aa8_2_v1.mp3,true,DRAFT
char_u9aa8,sentence_audio,audio/sentences/char_u9aa8_v1.mp3,true,DRAFT
char_u7a7f,image,images/characters/char_u7a7f_main_v1.webp,true,DRAFT
char_u7a7f,character_audio,audio/characters/char_u7a7f_v1.mp3,true,DRAFT
char_u7a7f,meaning_audio,audio/meanings/meaning_char_u7a7f_v1.mp3,true,DRAFT
char_u7a7f,word_audio_1,audio/words/char_u7a7f_1_v1.mp3,true,DRAFT
char_u7a7f,word_audio_2,audio/words/char_u7a7f_2_v1.mp3,true,DRAFT
char_u7a7f,sentence_audio,audio/sentences/char_u7a7f_v1.mp3,true,DRAFT
