id,text,filename
char_u91cc_meaning,“里”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u91cc_v1.mp3
char_u91cc_word1,里人,audio/words/char_u91cc_1_v1.mp3
char_u91cc_word2,里家,audio/words/char_u91cc_2_v1.mp3
char_u91cc_sentence,我在故事里看见“里”。,audio/sentences/char_u91cc_v1.mp3
char_u5916_character,外,audio/characters/char_u5916_v1.mp3
char_u5916_meaning,“外”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5916_v1.mp3
char_u5916_word1,外人,audio/words/char_u5916_1_v1.mp3
char_u5916_word2,外家,audio/words/char_u5916_2_v1.mp3
char_u5916_sentence,我在故事里看见“外”。,audio/sentences/char_u5916_v1.mp3
char_u591a_character,多,audio/characters/char_u591a_v1.mp3
char_u591a_meaning,“多”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u591a_v1.mp3
char_u591a_word1,多人,audio/words/char_u591a_1_v1.mp3
char_u591a_word2,多家,audio/words/char_u591a_2_v1.mp3
char_u591a_sentence,我在故事里看见“多”。,audio/sentences/char_u591a_v1.mp3
char_u5c11_character,少,audio/characters/char_u5c11_v1.mp3
char_u5c11_meaning,“少”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5c11_v1.mp3
char_u5c11_word1,少人,audio/words/char_u5c11_1_v1.mp3
char_u5c11_word2,少家,audio/words/char_u5c11_2_v1.mp3
char_u5c11_sentence,我在故事里看见“少”。,audio/sentences/char_u5c11_v1.mp3
char_u957f_character,长,audio/characters/char_u957f_v1.mp3
char_u957f_meaning,“长”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u957f_v1.mp3
char_u957f_word1,长人,audio/words/char_u957f_1_v1.mp3
char_u957f_word2,长家,audio/words/char_u957f_2_v1.mp3
char_u957f_sentence,我在故事里看见“长”。,audio/sentences/char_u957f_v1.mp3
char_u77ed_character,短,audio/characters/char_u77ed_v1.mp3
char_u77ed_meaning,“短”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u77ed_v1.mp3
char_u77ed_word1,短人,audio/words/char_u77ed_1_v1.mp3
char_u77ed_word2,短家,audio/words/char_u77ed_2_v1.mp3
char_u77ed_sentence,我在故事里看见“短”。,audio/sentences/char_u77ed_v1.mp3
char_u9ad8_character,高,audio/characters/char_u9ad8_v1.mp3
char_u9ad8_meaning,“高”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u9ad8_v1.mp3
char_u9ad8_word1,高人,audio/words/char_u9ad8_1_v1.mp3
char_u9ad8_word2,高家,audio/words/char_u9ad8_2_v1.mp3
char_u9ad8_sentence,我在故事里看见“高”。,audio/sentences/char_u9ad8_v1.mp3
char_u4f4e_character,低,audio/characters/char_u4f4e_v1.mp3
char_u4f4e_meaning,“低”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u4f4e_v1.mp3
char_u4f4e_word1,低人,audio/words/char_u4f4e_1_v1.mp3
char_u4f4e_word2,低家,audio/words/char_u4f4e_2_v1.mp3
char_u4f4e_sentence,我在故事里看见“低”。,audio/sentences/char_u4f4e_v1.mp3
char_u5feb_character,快,audio/characters/char_u5feb_v1.mp3
char_u5feb_meaning,“快”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5feb_v1.mp3
char_u5feb_word1,快人,audio/words/char_u5feb_1_v1.mp3
char_u5feb_word2,快家,audio/words/char_u5feb_2_v1.mp3
char_u5feb_sentence,我在故事里看见“快”。,audio/sentences/char_u5feb_v1.mp3
char_u6162_character,慢,audio/characters/char_u6162_v1.mp3
char_u6162_meaning,“慢”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u6162_v1.mp3
char_u6162_word1,慢人,audio/words/char_u6162_1_v1.mp3
char_u6162_word2,慢家,audio/words/char_u6162_2_v1.mp3
char_u6162_sentence,我在故事里看见“慢”。,audio/sentences/char_u6162_v1.mp3
char_u767d_character,白,audio/characters/char_u767d_v1.mp3
char_u767d_meaning,“白”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u767d_v1.mp3
char_u767d_word1,白人,audio/words/char_u767d_1_v1.mp3
char_u767d_word2,白家,audio/words/char_u767d_2_v1.mp3
char_u767d_sentence,我在故事里看见“白”。,audio/sentences/char_u767d_v1.mp3
char_u7ea2_character,红,audio/characters/char_u7ea2_v1.mp3
char_u7ea2_meaning,“红”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u7ea2_v1.mp3
char_u7ea2_word1,红人,audio/words/char_u7ea2_1_v1.mp3
char_u7ea2_word2,红家,audio/words/char_u7ea2_2_v1.mp3
char_u7ea2_sentence,我在故事里看见“红”。,audio/sentences/char_u7ea2_v1.mp3
char_u9ec4_character,黄,audio/characters/char_u9ec4_v1.mp3
char_u9ec4_meaning,“黄”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u9ec4_v1.mp3
char_u9ec4_word1,黄人,audio/words/char_u9ec4_1_v1.mp3
char_u9ec4_word2,黄家,audio/words/char_u9ec4_2_v1.mp3
char_u9ec4_sentence,我在故事里看见“黄”。,audio/sentences/char_u9ec4_v1.mp3
char_u7eff_character,绿,audio/characters/char_u7eff_v1.mp3
char_u7eff_meaning,“绿”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u7eff_v1.mp3
char_u7eff_word1,绿人,audio/words/char_u7eff_1_v1.mp3
char_u7eff_word2,绿家,audio/words/char_u7eff_2_v1.mp3
char_u7eff_sentence,我在故事里看见“绿”。,audio/sentences/char_u7eff_v1.mp3
char_u9ed1_character,黑,audio/characters/char_u9ed1_v1.mp3
char_u9ed1_meaning,“黑”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u9ed1_v1.mp3
char_u9ed1_word1,黑人,audio/words/char_u9ed1_1_v1.mp3
char_u9ed1_word2,黑家,audio/words/char_u9ed1_2_v1.mp3
char_u9ed1_sentence,我在故事里看见“黑”。,audio/sentences/char_u9ed1_v1.mp3
char_u661f_character,星,audio/characters/char_u661f_v1.mp3
char_u661f_meaning,“星”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u661f_v1.mp3
char_u661f_word1,星人,audio/words/char_u661f_1_v1.mp3
char_u661f_word2,星家,audio/words/char_u661f_2_v1.mp3
char_u661f_sentence,我在故事里看见“星”。,audio/sentences/char_u661f_v1.mp3
char_u5149_character,光,audio/characters/char_u5149_v1.mp3
char_u5149_meaning,“光”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5149_v1.mp3
char_u5149_word1,光人,audio/words/char_u5149_1_v1.mp3
char_u5149_word2,光家,audio/words/char_u5149_2_v1.mp3
char_u5149_sentence,我在故事里看见“光”。,audio/sentences/char_u5149_v1.mp3
char_u5730_character,地,audio/characters/char_u5730_v1.mp3
char_u5730_meaning,“地”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5730_v1.mp3
char_u5730_word1,地人,audio/words/char_u5730_1_v1.mp3
char_u5730_word2,地家,audio/words/char_u5730_2_v1.mp3
char_u5730_sentence,我在故事里看见“地”。,audio/sentences/char_u5730_v1.mp3
char_u571f_character,土,audio/characters/char_u571f_v1.mp3
char_u571f_meaning,“土”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u571f_v1.mp3
char_u571f_word1,土人,audio/words/char_u571f_1_v1.mp3
char_u571f_word2,土家,audio/words/char_u571f_2_v1.mp3
char_u571f_sentence,我在故事里看见“土”。,audio/sentences/char_u571f_v1.mp3
char_u77f3_character,石,audio/characters/char_u77f3_v1.mp3
char_u77f3_meaning,“石”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u77f3_v1.mp3
char_u77f3_word1,石人,audio/words/char_u77f3_1_v1.mp3
char_u77f3_word2,石家,audio/words/char_u77f3_2_v1.mp3
char_u77f3_sentence,我在故事里看见“石”。,audio/sentences/char_u77f3_v1.mp3
char_u7530_character,田,audio/characters/char_u7530_v1.mp3
char_u7530_meaning,“田”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u7530_v1.mp3
char_u7530_word1,田人,audio/words/char_u7530_1_v1.mp3
char_u7530_word2,田家,audio/words/char_u7530_2_v1.mp3
char_u7530_sentence,我在故事里看见“田”。,audio/sentences/char_u7530_v1.mp3
char_u8349_character,草,audio/characters/char_u8349_v1.mp3
char_u8349_meaning,“草”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u8349_v1.mp3
char_u8349_word1,草人,audio/words/char_u8349_1_v1.mp3
char_u8349_word2,草家,audio/words/char_u8349_2_v1.mp3
char_u8349_sentence,我在故事里看见“草”。,audio/sentences/char_u8349_v1.mp3
char_u6811_character,树,audio/characters/char_u6811_v1.mp3
char_u6811_meaning,“树”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u6811_v1.mp3
char_u6811_word1,树人,audio/words/char_u6811_1_v1.mp3
char_u6811_word2,树家,audio/words/char_u6811_2_v1.mp3
char_u6811_sentence,我在故事里看见“树”。,audio/sentences/char_u6811_v1.mp3
char_u679c_character,果,audio/characters/char_u679c_v1.mp3
char_u679c_meaning,“果”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u679c_v1.mp3
char_u679c_word1,果人,audio/words/char_u679c_1_v1.mp3
char_u679c_word2,果家,audio/words/char_u679c_2_v1.mp3
char_u679c_sentence,我在故事里看见“果”。,audio/sentences/char_u679c_v1.mp3
char_u6625_character,春,audio/characters/char_u6625_v1.mp3
char_u6625_meaning,“春”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u6625_v1.mp3
char_u6625_word1,春人,audio/words/char_u6625_1_v1.mp3
char_u6625_word2,春家,audio/words/char_u6625_2_v1.mp3
char_u6625_sentence,我在故事里看见“春”。,audio/sentences/char_u6625_v1.mp3
char_u590f_character,夏,audio/characters/char_u590f_v1.mp3
char_u590f_meaning,“夏”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u590f_v1.mp3
char_u590f_word1,夏人,audio/words/char_u590f_1_v1.mp3
char_u590f_word2,夏家,audio/words/char_u590f_2_v1.mp3
char_u590f_sentence,我在故事里看见“夏”。,audio/sentences/char_u590f_v1.mp3
char_u79cb_character,秋,audio/characters/char_u79cb_v1.mp3
char_u79cb_meaning,“秋”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u79cb_v1.mp3
char_u79cb_word1,秋人,audio/words/char_u79cb_1_v1.mp3
char_u79cb_word2,秋家,audio/words/char_u79cb_2_v1.mp3
char_u79cb_sentence,我在故事里看见“秋”。,audio/sentences/char_u79cb_v1.mp3
char_u51ac_character,冬,audio/characters/char_u51ac_v1.mp3
char_u51ac_meaning,“冬”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u51ac_v1.mp3
char_u51ac_word1,冬人,audio/words/char_u51ac_1_v1.mp3
char_u51ac_word2,冬家,audio/words/char_u51ac_2_v1.mp3
char_u51ac_sentence,我在故事里看见“冬”。,audio/sentences/char_u51ac_v1.mp3
char_u65e9_character,早,audio/characters/char_u65e9_v1.mp3
char_u65e9_meaning,“早”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u65e9_v1.mp3
char_u65e9_word1,早人,audio/words/char_u65e9_1_v1.mp3
char_u65e9_word2,早家,audio/words/char_u65e9_2_v1.mp3
char_u65e9_sentence,我在故事里看见“早”。,audio/sentences/char_u65e9_v1.mp3
char_u665a_character,晚,audio/characters/char_u665a_v1.mp3
char_u665a_meaning,“晚”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u665a_v1.mp3
char_u665a_word1,晚人,audio/words/char_u665a_1_v1.mp3
char_u665a_word2,晚家,audio/words/char_u665a_2_v1.mp3
char_u665a_sentence,我在故事里看见“晚”。,audio/sentences/char_u665a_v1.mp3
char_u5148_character,先,audio/characters/char_u5148_v1.mp3
char_u5148_meaning,“先”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5148_v1.mp3
char_u5148_word1,先人,audio/words/char_u5148_1_v1.mp3
char_u5148_word2,先家,audio/words/char_u5148_2_v1.mp3
char_u5148_sentence,我在故事里看见“先”。,audio/sentences/char_u5148_v1.mp3
char_u65b0_character,新,audio/characters/char_u65b0_v1.mp3
char_u65b0_meaning,“新”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u65b0_v1.mp3
char_u65b0_word1,新人,audio/words/char_u65b0_1_v1.mp3
char_u65b0_word2,新家,audio/words/char_u65b0_2_v1.mp3
char_u65b0_sentence,我在故事里看见“新”。,audio/sentences/char_u65b0_v1.mp3
char_u8001_character,老,audio/characters/char_u8001_v1.mp3
char_u8001_meaning,“老”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u8001_v1.mp3
char_u8001_word1,老人,audio/words/char_u8001_1_v1.mp3
char_u8001_word2,老家,audio/words/char_u8001_2_v1.mp3
char_u8001_sentence,我在故事里看见“老”。,audio/sentences/char_u8001_v1.mp3
char_u597d_character,好,audio/characters/char_u597d_v1.mp3
char_u597d_meaning,“好”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u597d_v1.mp3
char_u597d_word1,好人,audio/words/char_u597d_1_v1.mp3
char_u597d_word2,好家,audio/words/char_u597d_2_v1.mp3
char_u597d_sentence,我在故事里看见“好”。,audio/sentences/char_u597d_v1.mp3
char_u6709_character,有,audio/characters/char_u6709_v1.mp3
char_u6709_meaning,“有”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u6709_v1.mp3
char_u6709_word1,有人,audio/words/char_u6709_1_v1.mp3
char_u6709_word2,有家,audio/words/char_u6709_2_v1.mp3
char_u6709_sentence,我在故事里看见“有”。,audio/sentences/char_u6709_v1.mp3
char_u65e0_character,无,audio/characters/char_u65e0_v1.mp3
char_u65e0_meaning,“无”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u65e0_v1.mp3
char_u65e0_word1,无人,audio/words/char_u65e0_1_v1.mp3
char_u65e0_word2,无家,audio/words/char_u65e0_2_v1.mp3
char_u65e0_sentence,我在故事里看见“无”。,audio/sentences/char_u65e0_v1.mp3
char_u662f_character,是,audio/characters/char_u662f_v1.mp3
char_u662f_meaning,“是”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u662f_v1.mp3
char_u662f_word1,是人,audio/words/char_u662f_1_v1.mp3
char_u662f_word2,是家,audio/words/char_u662f_2_v1.mp3
char_u662f_sentence,我在故事里看见“是”。,audio/sentences/char_u662f_v1.mp3
char_u4e0d_character,不,audio/characters/char_u4e0d_v1.mp3
char_u4e0d_meaning,“不”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u4e0d_v1.mp3
char_u4e0d_word1,不人,audio/words/char_u4e0d_1_v1.mp3
char_u4e0d_word2,不家,audio/words/char_u4e0d_2_v1.mp3
char_u4e0d_sentence,我在故事里看见“不”。,audio/sentences/char_u4e0d_v1.mp3
char_u4f1a_character,会,audio/characters/char_u4f1a_v1.mp3
char_u4f1a_meaning,“会”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u4f1a_v1.mp3
char_u4f1a_word1,会人,audio/words/char_u4f1a_1_v1.mp3
char_u4f1a_word2,会家,audio/words/char_u4f1a_2_v1.mp3
char_u4f1a_sentence,我在故事里看见“会”。,audio/sentences/char_u4f1a_v1.mp3
char_u89c1_character,见,audio/characters/char_u89c1_v1.mp3
char_u89c1_meaning,“见”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u89c1_v1.mp3
char_u89c1_word1,见人,audio/words/char_u89c1_1_v1.mp3
char_u89c1_word2,见家,audio/words/char_u89c1_2_v1.mp3
char_u89c1_sentence,我在故事里看见“见”。,audio/sentences/char_u89c1_v1.mp3
char_u8bf4_character,说,audio/characters/char_u8bf4_v1.mp3
char_u8bf4_meaning,“说”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u8bf4_v1.mp3
char_u8bf4_word1,说人,audio/words/char_u8bf4_1_v1.mp3
char_u8bf4_word2,说家,audio/words/char_u8bf4_2_v1.mp3
char_u8bf4_sentence,我在故事里看见“说”。,audio/sentences/char_u8bf4_v1.mp3
char_u8bdd_character,话,audio/characters/char_u8bdd_v1.mp3
char_u8bdd_meaning,“话”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u8bdd_v1.mp3
char_u8bdd_word1,话人,audio/words/char_u8bdd_1_v1.mp3
char_u8bdd_word2,话家,audio/words/char_u8bdd_2_v1.mp3
char_u8bdd_sentence,我在故事里看见“话”。,audio/sentences/char_u8bdd_v1.mp3
char_u559d_character,喝,audio/characters/char_u559d_v1.mp3
char_u559d_meaning,“喝”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u559d_v1.mp3
char_u559d_word1,喝人,audio/words/char_u559d_1_v1.mp3
char_u559d_word2,喝家,audio/words/char_u559d_2_v1.mp3
char_u559d_sentence,我在故事里看见“喝”。,audio/sentences/char_u559d_v1.mp3
char_u7f8e_character,美,audio/characters/char_u7f8e_v1.mp3
char_u7f8e_meaning,“美”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u7f8e_v1.mp3
char_u7f8e_word1,美人,audio/words/char_u7f8e_1_v1.mp3
char_u7f8e_word2,美家,audio/words/char_u7f8e_2_v1.mp3
char_u7f8e_sentence,我在故事里看见“美”。,audio/sentences/char_u7f8e_v1.mp3
char_u7b11_character,笑,audio/characters/char_u7b11_v1.mp3
char_u7b11_meaning,“笑”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u7b11_v1.mp3
char_u7b11_word1,笑人,audio/words/char_u7b11_1_v1.mp3
char_u7b11_word2,笑家,audio/words/char_u7b11_2_v1.mp3
char_u7b11_sentence,我在故事里看见“笑”。,audio/sentences/char_u7b11_v1.mp3
