id,text,filename
char_u5206_word2,分家,audio/words/char_u5206_2_v1.mp3
char_u5206_sentence,我在故事里看见“分”。,audio/sentences/char_u5206_v1.mp3
char_u79d2_character,秒,audio/characters/char_u79d2_v1.mp3
char_u79d2_meaning,“秒”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u79d2_v1.mp3
char_u79d2_word1,秒人,audio/words/char_u79d2_1_v1.mp3
char_u79d2_word2,秒家,audio/words/char_u79d2_2_v1.mp3
char_u79d2_sentence,我在故事里看见“秒”。,audio/sentences/char_u79d2_v1.mp3
char_u5468_character,周,audio/characters/char_u5468_v1.mp3
char_u5468_meaning,“周”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5468_v1.mp3
char_u5468_word1,周人,audio/words/char_u5468_1_v1.mp3
char_u5468_word2,周家,audio/words/char_u5468_2_v1.mp3
char_u5468_sentence,我在故事里看见“周”。,audio/sentences/char_u5468_v1.mp3
char_u5c81_character,岁,audio/characters/char_u5c81_v1.mp3
char_u5c81_meaning,“岁”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5c81_v1.mp3
char_u5c81_word1,岁人,audio/words/char_u5c81_1_v1.mp3
char_u5c81_word2,岁家,audio/words/char_u5c81_2_v1.mp3
char_u5c81_sentence,我在故事里看见“岁”。,audio/sentences/char_u5c81_v1.mp3
char_u70b9_character,点,audio/characters/char_u70b9_v1.mp3
char_u70b9_meaning,“点”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u70b9_v1.mp3
char_u70b9_word1,点人,audio/words/char_u70b9_1_v1.mp3
char_u70b9_word2,点家,audio/words/char_u70b9_2_v1.mp3
char_u70b9_sentence,我在故事里看见“点”。,audio/sentences/char_u70b9_v1.mp3
char_u6b21_character,次,audio/characters/char_u6b21_v1.mp3
char_u6b21_meaning,“次”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u6b21_v1.mp3
char_u6b21_word1,次人,audio/words/char_u6b21_1_v1.mp3
char_u6b21_word2,次家,audio/words/char_u6b21_2_v1.mp3
char_u6b21_sentence,我在故事里看见“次”。,audio/sentences/char_u6b21_v1.mp3
char_u8fb9_character,边,audio/characters/char_u8fb9_v1.mp3
char_u8fb9_meaning,“边”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u8fb9_v1.mp3
char_u8fb9_word1,边人,audio/words/char_u8fb9_1_v1.mp3
char_u8fb9_word2,边家,audio/words/char_u8fb9_2_v1.mp3
char_u8fb9_sentence,我在故事里看见“边”。,audio/sentences/char_u8fb9_v1.mp3
char_u65b9_character,方,audio/characters/char_u65b9_v1.mp3
char_u65b9_meaning,“方”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u65b9_v1.mp3
char_u65b9_word1,方人,audio/words/char_u65b9_1_v1.mp3
char_u65b9_word2,方家,audio/words/char_u65b9_2_v1.mp3
char_u65b9_sentence,我在故事里看见“方”。,audio/sentences/char_u65b9_v1.mp3
char_u5411_character,向,audio/characters/char_u5411_v1.mp3
char_u5411_meaning,“向”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5411_v1.mp3
char_u5411_word1,向人,audio/words/char_u5411_1_v1.mp3
char_u5411_word2,向家,audio/words/char_u5411_2_v1.mp3
char_u5411_sentence,我在故事里看见“向”。,audio/sentences/char_u5411_v1.mp3
char_u5185_character,内,audio/characters/char_u5185_v1.mp3
char_u5185_meaning,“内”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5185_v1.mp3
char_u5185_word1,内人,audio/words/char_u5185_1_v1.mp3
char_u5185_word2,内家,audio/words/char_u5185_2_v1.mp3
char_u5185_sentence,我在故事里看见“内”。,audio/sentences/char_u5185_v1.mp3
char_u5973_character,女,audio/characters/char_u5973_v1.mp3
char_u5973_meaning,“女”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5973_v1.mp3
char_u5973_word1,女人,audio/words/char_u5973_1_v1.mp3
char_u5973_word2,女家,audio/words/char_u5973_2_v1.mp3
char_u5973_sentence,我在故事里看见“女”。,audio/sentences/char_u5973_v1.mp3
char_u989c_character,颜,audio/characters/char_u989c_v1.mp3
char_u989c_meaning,“颜”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u989c_v1.mp3
char_u989c_word1,颜人,audio/words/char_u989c_1_v1.mp3
char_u989c_word2,颜家,audio/words/char_u989c_2_v1.mp3
char_u989c_sentence,我在故事里看见“颜”。,audio/sentences/char_u989c_v1.mp3
char_u8272_character,色,audio/characters/char_u8272_v1.mp3
char_u8272_meaning,“色”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u8272_v1.mp3
char_u8272_word1,色人,audio/words/char_u8272_1_v1.mp3
char_u8272_word2,色家,audio/words/char_u8272_2_v1.mp3
char_u8272_sentence,我在故事里看见“色”。,audio/sentences/char_u8272_v1.mp3
char_u5f62_character,形,audio/characters/char_u5f62_v1.mp3
char_u5f62_meaning,“形”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5f62_v1.mp3
char_u5f62_word1,形人,audio/words/char_u5f62_1_v1.mp3
char_u5f62_word2,形家,audio/words/char_u5f62_2_v1.mp3
char_u5f62_sentence,我在故事里看见“形”。,audio/sentences/char_u5f62_v1.mp3
char_u72b6_character,状,audio/characters/char_u72b6_v1.mp3
char_u72b6_meaning,“状”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u72b6_v1.mp3
char_u72b6_word1,状人,audio/words/char_u72b6_1_v1.mp3
char_u72b6_word2,状家,audio/words/char_u72b6_2_v1.mp3
char_u72b6_sentence,我在故事里看见“状”。,audio/sentences/char_u72b6_v1.mp3
char_u5706_character,圆,audio/characters/char_u5706_v1.mp3
char_u5706_meaning,“圆”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5706_v1.mp3
char_u5706_word1,圆人,audio/words/char_u5706_1_v1.mp3
char_u5706_word2,圆家,audio/words/char_u5706_2_v1.mp3
char_u5706_sentence,我在故事里看见“圆”。,audio/sentences/char_u5706_v1.mp3
char_u8f7b_character,轻,audio/characters/char_u8f7b_v1.mp3
char_u8f7b_meaning,“轻”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u8f7b_v1.mp3
char_u8f7b_word1,轻人,audio/words/char_u8f7b_1_v1.mp3
char_u8f7b_word2,轻家,audio/words/char_u8f7b_2_v1.mp3
char_u8f7b_sentence,我在故事里看见“轻”。,audio/sentences/char_u8f7b_v1.mp3
char_u91cd_character,重,audio/characters/char_u91cd_v1.mp3
char_u91cd_meaning,“重”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u91cd_v1.mp3
char_u91cd_word1,重人,audio/words/char_u91cd_1_v1.mp3
char_u91cd_word2,重家,audio/words/char_u91cd_2_v1.mp3
char_u91cd_sentence,我在故事里看见“重”。,audio/sentences/char_u91cd_v1.mp3
char_u51b7_character,冷,audio/characters/char_u51b7_v1.mp3
char_u51b7_meaning,“冷”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u51b7_v1.mp3
char_u51b7_word1,冷人,audio/words/char_u51b7_1_v1.mp3
char_u51b7_word2,冷家,audio/words/char_u51b7_2_v1.mp3
char_u51b7_sentence,我在故事里看见“冷”。,audio/sentences/char_u51b7_v1.mp3
char_u70ed_character,热,audio/characters/char_u70ed_v1.mp3
char_u70ed_meaning,“热”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u70ed_v1.mp3
char_u70ed_word1,热人,audio/words/char_u70ed_1_v1.mp3
char_u70ed_word2,热家,audio/words/char_u70ed_2_v1.mp3
char_u70ed_sentence,我在故事里看见“热”。,audio/sentences/char_u70ed_v1.mp3
char_u9999_character,香,audio/characters/char_u9999_v1.mp3
char_u9999_meaning,“香”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u9999_v1.mp3
char_u9999_word1,香人,audio/words/char_u9999_1_v1.mp3
char_u9999_word2,香家,audio/words/char_u9999_2_v1.mp3
char_u9999_sentence,我在故事里看见“香”。,audio/sentences/char_u9999_v1.mp3
char_u751c_character,甜,audio/characters/char_u751c_v1.mp3
char_u751c_meaning,“甜”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u751c_v1.mp3
char_u751c_word1,甜人,audio/words/char_u751c_1_v1.mp3
char_u751c_word2,甜家,audio/words/char_u751c_2_v1.mp3
char_u751c_sentence,我在故事里看见“甜”。,audio/sentences/char_u751c_v1.mp3
char_u82e6_character,苦,audio/characters/char_u82e6_v1.mp3
char_u82e6_meaning,“苦”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u82e6_v1.mp3
char_u82e6_word1,苦人,audio/words/char_u82e6_1_v1.mp3
char_u82e6_word2,苦家,audio/words/char_u82e6_2_v1.mp3
char_u82e6_sentence,我在故事里看见“苦”。,audio/sentences/char_u82e6_v1.mp3
char_u9178_character,酸,audio/characters/char_u9178_v1.mp3
char_u9178_meaning,“酸”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u9178_v1.mp3
char_u9178_word1,酸人,audio/words/char_u9178_1_v1.mp3
char_u9178_word2,酸家,audio/words/char_u9178_2_v1.mp3
char_u9178_sentence,我在故事里看见“酸”。,audio/sentences/char_u9178_v1.mp3
char_u8f6f_character,软,audio/characters/char_u8f6f_v1.mp3
char_u8f6f_meaning,“软”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u8f6f_v1.mp3
char_u8f6f_word1,软人,audio/words/char_u8f6f_1_v1.mp3
char_u8f6f_word2,软家,audio/words/char_u8f6f_2_v1.mp3
char_u8f6f_sentence,我在故事里看见“软”。,audio/sentences/char_u8f6f_v1.mp3
char_u786c_character,硬,audio/characters/char_u786c_v1.mp3
char_u786c_meaning,“硬”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u786c_v1.mp3
char_u786c_word1,硬人,audio/words/char_u786c_1_v1.mp3
char_u786c_word2,硬家,audio/words/char_u786c_2_v1.mp3
char_u786c_sentence,我在故事里看见“硬”。,audio/sentences/char_u786c_v1.mp3
char_u5e72_character,干,audio/characters/char_u5e72_v1.mp3
char_u5e72_meaning,“干”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u5e72_v1.mp3
char_u5e72_word1,干人,audio/words/char_u5e72_1_v1.mp3
char_u5e72_word2,干家,audio/words/char_u5e72_2_v1.mp3
char_u5e72_sentence,我在故事里看见“干”。,audio/sentences/char_u5e72_v1.mp3
char_u6e7f_character,湿,audio/characters/char_u6e7f_v1.mp3
char_u6e7f_meaning,“湿”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u6e7f_v1.mp3
char_u6e7f_word1,湿人,audio/words/char_u6e7f_1_v1.mp3
char_u6e7f_word2,湿家,audio/words/char_u6e7f_2_v1.mp3
char_u6e7f_sentence,我在故事里看见“湿”。,audio/sentences/char_u6e7f_v1.mp3
char_u58f0_character,声,audio/characters/char_u58f0_v1.mp3
char_u58f0_meaning,“声”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u58f0_v1.mp3
char_u58f0_word1,声人,audio/words/char_u58f0_1_v1.mp3
char_u58f0_word2,声家,audio/words/char_u58f0_2_v1.mp3
char_u58f0_sentence,我在故事里看见“声”。,audio/sentences/char_u58f0_v1.mp3
char_u97f3_character,音,audio/characters/char_u97f3_v1.mp3
char_u97f3_meaning,“音”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u97f3_v1.mp3
char_u97f3_word1,音人,audio/words/char_u97f3_1_v1.mp3
char_u97f3_word2,音家,audio/words/char_u97f3_2_v1.mp3
char_u97f3_sentence,我在故事里看见“音”。,audio/sentences/char_u97f3_v1.mp3
char_u6b4c_character,歌,audio/characters/char_u6b4c_v1.mp3
char_u6b4c_meaning,“歌”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u6b4c_v1.mp3
char_u6b4c_word1,歌人,audio/words/char_u6b4c_1_v1.mp3
char_u6b4c_word2,歌家,audio/words/char_u6b4c_2_v1.mp3
char_u6b4c_sentence,我在故事里看见“歌”。,audio/sentences/char_u6b4c_v1.mp3
char_u821e_character,舞,audio/characters/char_u821e_v1.mp3
char_u821e_meaning,“舞”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u821e_v1.mp3
char_u821e_word1,舞人,audio/words/char_u821e_1_v1.mp3
char_u821e_word2,舞家,audio/words/char_u821e_2_v1.mp3
char_u821e_sentence,我在故事里看见“舞”。,audio/sentences/char_u821e_v1.mp3
char_u4e50_character,乐,audio/characters/char_u4e50_v1.mp3
char_u4e50_meaning,“乐”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u4e50_v1.mp3
char_u4e50_word1,乐人,audio/words/char_u4e50_1_v1.mp3
char_u4e50_word2,乐家,audio/words/char_u4e50_2_v1.mp3
char_u4e50_sentence,我在故事里看见“乐”。,audio/sentences/char_u4e50_v1.mp3
char_u7403_character,球,audio/characters/char_u7403_v1.mp3
char_u7403_meaning,“球”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u7403_v1.mp3
char_u7403_word1,球人,audio/words/char_u7403_1_v1.mp3
char_u7403_word2,球家,audio/words/char_u7403_2_v1.mp3
char_u7403_sentence,我在故事里看见“球”。,audio/sentences/char_u7403_v1.mp3
char_u68d2_character,棒,audio/characters/char_u68d2_v1.mp3
char_u68d2_meaning,“棒”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u68d2_v1.mp3
char_u68d2_word1,棒人,audio/words/char_u68d2_1_v1.mp3
char_u68d2_word2,棒家,audio/words/char_u68d2_2_v1.mp3
char_u68d2_sentence,我在故事里看见“棒”。,audio/sentences/char_u68d2_v1.mp3
char_u7ef3_character,绳,audio/characters/char_u7ef3_v1.mp3
char_u7ef3_meaning,“绳”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u7ef3_v1.mp3
char_u7ef3_word1,绳人,audio/words/char_u7ef3_1_v1.mp3
char_u7ef3_word2,绳家,audio/words/char_u7ef3_2_v1.mp3
char_u7ef3_sentence,我在故事里看见“绳”。,audio/sentences/char_u7ef3_v1.mp3
char_u8239_character,船,audio/characters/char_u8239_v1.mp3
char_u8239_meaning,“船”是生活中常见的字宝宝，我们在故事和游戏里会遇到它。,audio/meanings/meaning_char_u8239_v1.mp3
char_u8239_word1,船人,audio/words/char_u8239_1_v1.mp3
char_u8239_word2,船家,audio/words/char_u8239_2_v1.mp3
char_u8239_sentence,我在故事里看见“船”。,audio/sentences/char_u8239_v1.mp3
