id,text,filename
word_u98ce_2_v1,风车,audio/words/word_u98ce_2_v1.mp3
word_u98ce_3_v1,风声,audio/words/word_u98ce_3_v1.mp3
sentence_u98ce_v1,风吹动了小风车。,audio/sentences/sentence_u98ce_v1.mp3
char_u7530_v1,田,audio/characters/char_u7530_v1.mp3
meaning_u7530_v1,田是一块块用来种庄稼的土地。,audio/meanings/meaning_u7530_v1.mp3
word_u7530_1_v1,田地,audio/words/word_u7530_1_v1.mp3
word_u7530_2_v1,水田,audio/words/word_u7530_2_v1.mp3
word_u7530_3_v1,田野,audio/words/word_u7530_3_v1.mp3
sentence_u7530_v1,田里长着绿绿的小苗。,audio/sentences/sentence_u7530_v1.mp3
char_u624b_v1,手,audio/characters/char_u624b_v1.mp3
meaning_u624b_v1,手在手臂的前面，可以拿东西、拍手和写字。,audio/meanings/meaning_u624b_v1.mp3
word_u624b_1_v1,小手,audio/words/word_u624b_1_v1.mp3
word_u624b_2_v1,手心,audio/words/word_u624b_2_v1.mp3
word_u624b_3_v1,洗手,audio/words/word_u624b_3_v1.mp3
sentence_u624b_v1,吃饭前要认真洗手。,audio/sentences/sentence_u624b_v1.mp3
char_u5934_v1,头,audio/characters/char_u5934_v1.mp3
meaning_u5934_v1,头在身体最上面，眼睛、耳朵和嘴都长在头上。,audio/meanings/meaning_u5934_v1.mp3
word_u5934_1_v1,头发,audio/words/word_u5934_1_v1.mp3
word_u5934_2_v1,点头,audio/words/word_u5934_2_v1.mp3
word_u5934_3_v1,抬头,audio/words/word_u5934_3_v1.mp3
sentence_u5934_v1,我抬头看天上的月亮。,audio/sentences/sentence_u5934_v1.mp3
char_u8033_v1,耳,audio/characters/char_u8033_v1.mp3
meaning_u8033_v1,耳就是耳朵，在头的两边，帮助我们听声音。,audio/meanings/meaning_u8033_v1.mp3
word_u8033_1_v1,耳朵,audio/words/word_u8033_1_v1.mp3
word_u8033_2_v1,左耳,audio/words/word_u8033_2_v1.mp3
word_u8033_3_v1,右耳,audio/words/word_u8033_3_v1.mp3
sentence_u8033_v1,我们用耳朵听声音。,audio/sentences/sentence_u8033_v1.mp3
char_u773c_v1,眼,audio/characters/char_u773c_v1.mp3
meaning_u773c_v1,眼就是眼睛，帮助我们看见东西。,audio/meanings/meaning_u773c_v1.mp3
word_u773c_1_v1,眼睛,audio/words/word_u773c_1_v1.mp3
word_u773c_2_v1,眼泪,audio/words/word_u773c_2_v1.mp3
word_u773c_3_v1,眨眼,audio/words/word_u773c_3_v1.mp3
sentence_u773c_v1,我的眼睛看见一只小鸟。,audio/sentences/sentence_u773c_v1.mp3
char_u7259_v1,牙,audio/characters/char_u7259_v1.mp3
meaning_u7259_v1,牙在嘴里，帮助我们咬和嚼食物。,audio/meanings/meaning_u7259_v1.mp3
word_u7259_1_v1,牙齿,audio/words/word_u7259_1_v1.mp3
word_u7259_2_v1,刷牙,audio/words/word_u7259_2_v1.mp3
word_u7259_3_v1,门牙,audio/words/word_u7259_3_v1.mp3
sentence_u7259_v1,早晚都要认真刷牙。,audio/sentences/sentence_u7259_v1.mp3
char_u725b_v1,牛,audio/characters/char_u725b_v1.mp3
meaning_u725b_v1,牛是一种吃草的大动物，有些牛会产牛奶。,audio/meanings/meaning_u725b_v1.mp3
word_u725b_1_v1,小牛,audio/words/word_u725b_1_v1.mp3
word_u725b_2_v1,牛奶,audio/words/word_u725b_2_v1.mp3
word_u725b_3_v1,水牛,audio/words/word_u725b_3_v1.mp3
sentence_u725b_v1,小牛在田边吃草。,audio/sentences/sentence_u725b_v1.mp3
char_u7f8a_v1,羊,audio/characters/char_u7f8a_v1.mp3
meaning_u7f8a_v1,羊是一种吃草的动物，身上常有软软的毛。,audio/meanings/meaning_u7f8a_v1.mp3
word_u7f8a_1_v1,小羊,audio/words/word_u7f8a_1_v1.mp3
word_u7f8a_2_v1,山羊,audio/words/word_u7f8a_2_v1.mp3
word_u7f8a_3_v1,羊毛,audio/words/word_u7f8a_3_v1.mp3
sentence_u7f8a_v1,山上有一只小羊。,audio/sentences/sentence_u7f8a_v1.mp3
char_u9e1f_v1,鸟,audio/characters/char_u9e1f_v1.mp3
meaning_u9e1f_v1,鸟有羽毛、翅膀和嘴，很多鸟会飞。,audio/meanings/meaning_u9e1f_v1.mp3
word_u9e1f_1_v1,小鸟,audio/words/word_u9e1f_1_v1.mp3
word_u9e1f_2_v1,鸟叫,audio/words/word_u9e1f_2_v1.mp3
word_u9e1f_3_v1,鸟窝,audio/words/word_u9e1f_3_v1.mp3
sentence_u9e1f_v1,小鸟在树上唱歌。,audio/sentences/sentence_u9e1f_v1.mp3
char_u9c7c_v1,鱼,audio/characters/char_u9c7c_v1.mp3
meaning_u9c7c_v1,鱼生活在水里，用鳍游来游去。,audio/meanings/meaning_u9c7c_v1.mp3
word_u9c7c_1_v1,小鱼,audio/words/word_u9c7c_1_v1.mp3
word_u9c7c_2_v1,金鱼,audio/words/word_u9c7c_2_v1.mp3
word_u9c7c_3_v1,鱼缸,audio/words/word_u9c7c_3_v1.mp3
sentence_u9c7c_v1,小鱼在水里游来游去。,audio/sentences/sentence_u9c7c_v1.mp3
char_u9a6c_v1,马,audio/characters/char_u9a6c_v1.mp3
meaning_u9a6c_v1,马是一种会跑得很快的大动物，也能驮东西。,audio/meanings/meaning_u9a6c_v1.mp3
word_u9a6c_1_v1,小马,audio/words/word_u9a6c_1_v1.mp3
word_u9a6c_2_v1,木马,audio/words/word_u9a6c_2_v1.mp3
word_u9a6c_3_v1,马车,audio/words/word_u9a6c_3_v1.mp3
sentence_u9a6c_v1,小马跑得真快。,audio/sentences/sentence_u9a6c_v1.mp3
