id,text,filename
char_u9e1f_word1,小鸟,audio/words/char_u9e1f_1_v1.mp3
char_u9e1f_word2,鸟儿,audio/words/char_u9e1f_2_v1.mp3
char_u9e1f_sentence,小鸟站在树枝上。,audio/sentences/char_u9e1f_v1.mp3
char_u9c7c_character,鱼,audio/characters/char_u9c7c_v1.mp3
char_u9c7c_meaning,鱼生活在水里，用鱼鳍游泳。,audio/meanings/meaning_char_u9c7c_v1.mp3
char_u9c7c_word1,小鱼,audio/words/char_u9c7c_1_v1.mp3
char_u9c7c_word2,金鱼,audio/words/char_u9c7c_2_v1.mp3
char_u9c7c_sentence,小鱼在水里游。,audio/sentences/char_u9c7c_v1.mp3
char_u9a6c_character,马,audio/characters/char_u9a6c_v1.mp3
char_u9a6c_meaning,马是有四条腿的大动物，可以奔跑。,audio/meanings/meaning_char_u9a6c_v1.mp3
char_u9a6c_word1,小马,audio/words/char_u9a6c_1_v1.mp3
char_u9a6c_word2,马车,audio/words/char_u9a6c_2_v1.mp3
char_u9a6c_sentence,小马在草地上跑。,audio/sentences/char_u9a6c_v1.mp3
char_u732b_character,猫,audio/characters/char_u732b_v1.mp3
char_u732b_meaning,猫有软软的毛，喜欢轻轻地走路。,audio/meanings/meaning_char_u732b_v1.mp3
char_u732b_word1,小猫,audio/words/char_u732b_1_v1.mp3
char_u732b_word2,花猫,audio/words/char_u732b_2_v1.mp3
char_u732b_sentence,小猫在晒太阳。,audio/sentences/char_u732b_v1.mp3
char_u72d7_character,狗,audio/characters/char_u72d7_v1.mp3
char_u72d7_meaning,狗是会摇尾巴的动物，是人的好朋友。,audio/meanings/meaning_char_u72d7_v1.mp3
char_u72d7_word1,小狗,audio/words/char_u72d7_1_v1.mp3
char_u72d7_word2,黑狗,audio/words/char_u72d7_2_v1.mp3
char_u72d7_sentence,小狗摇着尾巴。,audio/sentences/char_u72d7_v1.mp3
char_u5154_character,兔,audio/characters/char_u5154_v1.mp3
char_u5154_meaning,兔子有长耳朵，喜欢跳来跳去。,audio/meanings/meaning_char_u5154_v1.mp3
char_u5154_word1,小兔,audio/words/char_u5154_1_v1.mp3
char_u5154_word2,白兔,audio/words/char_u5154_2_v1.mp3
char_u5154_sentence,小兔在吃胡萝卜。,audio/sentences/char_u5154_v1.mp3
char_u866b_character,虫,audio/characters/char_u866b_v1.mp3
char_u866b_meaning,虫是很小的动物，有的会爬有的会飞。,audio/meanings/meaning_char_u866b_v1.mp3
char_u866b_word1,小虫,audio/words/char_u866b_1_v1.mp3
char_u866b_word2,虫子,audio/words/char_u866b_2_v1.mp3
char_u866b_sentence,小虫在叶子上爬。,audio/sentences/char_u866b_v1.mp3
char_u82b1_character,花,audio/characters/char_u82b1_v1.mp3
char_u82b1_meaning,花有漂亮的颜色和香味。,audio/meanings/meaning_char_u82b1_v1.mp3
char_u82b1_word1,红花,audio/words/char_u82b1_1_v1.mp3
char_u82b1_word2,花朵,audio/words/char_u82b1_2_v1.mp3
char_u82b1_sentence,春天的花开了。,audio/sentences/char_u82b1_v1.mp3
char_u8863_character,衣,audio/characters/char_u8863_v1.mp3
char_u8863_meaning,衣服穿在身上，可以保暖和保护身体。,audio/meanings/meaning_char_u8863_v1.mp3
char_u8863_word1,衣服,audio/words/char_u8863_1_v1.mp3
char_u8863_word2,上衣,audio/words/char_u8863_2_v1.mp3
char_u8863_sentence,我穿好衣服出门。,audio/sentences/char_u8863_v1.mp3
char_u98df_character,食,audio/characters/char_u98df_v1.mp3
char_u98df_meaning,食物可以吃，让身体有力气。,audio/meanings/meaning_char_u98df_v1.mp3
char_u98df_word1,食物,audio/words/char_u98df_1_v1.mp3
char_u98df_word2,食品,audio/words/char_u98df_2_v1.mp3
char_u98df_sentence,好吃的食物让我开心。,audio/sentences/char_u98df_v1.mp3
char_u7c73_character,米,audio/characters/char_u7c73_v1.mp3
char_u7c73_meaning,米是做米饭的粮食，一粒粒白白的。,audio/meanings/meaning_char_u7c73_v1.mp3
char_u7c73_word1,大米,audio/words/char_u7c73_1_v1.mp3
char_u7c73_word2,米饭,audio/words/char_u7c73_2_v1.mp3
char_u7c73_sentence,妈妈煮了香香的米饭。,audio/sentences/char_u7c73_v1.mp3
char_u996d_character,饭,audio/characters/char_u996d_v1.mp3
char_u996d_meaning,饭是我们每天吃的食物。,audio/meanings/meaning_char_u996d_v1.mp3
char_u996d_word1,吃饭,audio/words/char_u996d_1_v1.mp3
char_u996d_word2,米饭,audio/words/char_u996d_2_v1.mp3
char_u996d_sentence,我坐好吃饭。,audio/sentences/char_u996d_v1.mp3
char_u676f_character,杯,audio/characters/char_u676f_v1.mp3
char_u676f_meaning,杯子可以装水和饮料。,audio/meanings/meaning_char_u676f_v1.mp3
char_u676f_word1,水杯,audio/words/char_u676f_1_v1.mp3
char_u676f_word2,杯子,audio/words/char_u676f_2_v1.mp3
char_u676f_sentence,我的水杯是蓝色的。,audio/sentences/char_u676f_v1.mp3
char_u4e66_character,书,audio/characters/char_u4e66_v1.mp3
char_u4e66_meaning,书里有故事和很多知识。,audio/meanings/meaning_char_u4e66_v1.mp3
char_u4e66_word1,看书,audio/words/char_u4e66_1_v1.mp3
char_u4e66_word2,书本,audio/words/char_u4e66_2_v1.mp3
char_u4e66_sentence,我和妈妈一起看书。,audio/sentences/char_u4e66_v1.mp3
char_u8f66_character,车,audio/characters/char_u8f66_v1.mp3
char_u8f66_meaning,车可以载人或东西，在路上行驶。,audio/meanings/meaning_char_u8f66_v1.mp3
char_u8f66_word1,汽车,audio/words/char_u8f66_1_v1.mp3
char_u8f66_word2,车子,audio/words/char_u8f66_2_v1.mp3
char_u8f66_sentence,爸爸开车送我。,audio/sentences/char_u8f66_v1.mp3
char_u706f_character,灯,audio/characters/char_u706f_v1.mp3
char_u706f_meaning,灯可以发光，帮助我们看清楚。,audio/meanings/meaning_char_u706f_v1.mp3
char_u706f_word1,开灯,audio/words/char_u706f_1_v1.mp3
char_u706f_word2,灯光,audio/words/char_u706f_2_v1.mp3
char_u706f_sentence,晚上我打开小灯。,audio/sentences/char_u706f_v1.mp3
char_u5e8a_character,床,audio/characters/char_u5e8a_v1.mp3
char_u5e8a_meaning,床是睡觉和休息的地方。,audio/meanings/meaning_char_u5e8a_v1.mp3
char_u5e8a_word1,小床,audio/words/char_u5e8a_1_v1.mp3
char_u5e8a_word2,床上,audio/words/char_u5e8a_2_v1.mp3
char_u5e8a_sentence,我在床上睡觉。,audio/sentences/char_u5e8a_v1.mp3
char_u684c_character,桌,audio/characters/char_u684c_v1.mp3
char_u684c_meaning,桌子有平平的桌面，可以放东西。,audio/meanings/meaning_char_u684c_v1.mp3
char_u684c_word1,桌子,audio/words/char_u684c_1_v1.mp3
char_u684c_word2,书桌,audio/words/char_u684c_2_v1.mp3
char_u684c_sentence,书放在桌上。,audio/sentences/char_u684c_v1.mp3
char_u770b_character,看,audio/characters/char_u770b_v1.mp3
char_u770b_meaning,看是用眼睛发现和认识东西。,audio/meanings/meaning_char_u770b_v1.mp3
char_u770b_word1,看见,audio/words/char_u770b_1_v1.mp3
char_u770b_word2,看书,audio/words/char_u770b_2_v1.mp3
char_u770b_sentence,我看见一朵花。,audio/sentences/char_u770b_v1.mp3
char_u542c_character,听,audio/characters/char_u542c_v1.mp3
char_u542c_meaning,听是用耳朵听到声音。,audio/meanings/meaning_char_u542c_v1.mp3
char_u542c_word1,听见,audio/words/char_u542c_1_v1.mp3
char_u542c_word2,听话,audio/words/char_u542c_2_v1.mp3
char_u542c_sentence,我听见小鸟叫。,audio/sentences/char_u542c_v1.mp3
char_u8d70_character,走,audio/characters/char_u8d70_v1.mp3
char_u8d70_meaning,走是一步一步向前移动。,audio/meanings/meaning_char_u8d70_v1.mp3
char_u8d70_word1,走路,audio/words/char_u8d70_1_v1.mp3
char_u8d70_word2,走开,audio/words/char_u8d70_2_v1.mp3
char_u8d70_sentence,我和爸爸一起走路。,audio/sentences/char_u8d70_v1.mp3
char_u8dd1_character,跑,audio/characters/char_u8dd1_v1.mp3
char_u8dd1_meaning,跑是比走得更快地向前移动。,audio/meanings/meaning_char_u8dd1_v1.mp3
char_u8dd1_word1,跑步,audio/words/char_u8dd1_1_v1.mp3
char_u8dd1_word2,快跑,audio/words/char_u8dd1_2_v1.mp3
char_u8dd1_sentence,小朋友在操场上跑步。,audio/sentences/char_u8dd1_v1.mp3
char_u6765_character,来,audio/characters/char_u6765_v1.mp3
char_u6765_meaning,来表示从别的地方到这里。,audio/meanings/meaning_char_u6765_v1.mp3
char_u6765_word1,回来,audio/words/char_u6765_1_v1.mp3
char_u6765_word2,来吧,audio/words/char_u6765_2_v1.mp3
char_u6765_sentence,小狗跑过来说你好。,audio/sentences/char_u6765_v1.mp3
char_u53bb_character,去,audio/characters/char_u53bb_v1.mp3
char_u53bb_meaning,去表示从这里到别的地方。,audio/meanings/meaning_char_u53bb_v1.mp3
char_u53bb_word1,出去,audio/words/char_u53bb_1_v1.mp3
char_u53bb_word2,回去,audio/words/char_u53bb_2_v1.mp3
char_u53bb_sentence,我们一起去公园。,audio/sentences/char_u53bb_v1.mp3
char_u4e0a_character,上,audio/characters/char_u4e0a_v1.mp3
char_u4e0a_meaning,上表示在高处或向高处移动。,audio/meanings/meaning_char_u4e0a_v1.mp3
char_u4e0a_word1,上面,audio/words/char_u4e0a_1_v1.mp3
char_u4e0a_word2,上山,audio/words/char_u4e0a_2_v1.mp3
char_u4e0a_sentence,小鸟在树上。,audio/sentences/char_u4e0a_v1.mp3
char_u4e0b_character,下,audio/characters/char_u4e0b_v1.mp3
char_u4e0b_meaning,下表示在低处或向低处移动。,audio/meanings/meaning_char_u4e0b_v1.mp3
char_u4e0b_word1,下面,audio/words/char_u4e0b_1_v1.mp3
char_u4e0b_word2,下雨,audio/words/char_u4e0b_2_v1.mp3
char_u4e0b_sentence,雨滴从天上落下。,audio/sentences/char_u4e0b_v1.mp3
char_u5f00_character,开,audio/characters/char_u5f00_v1.mp3
char_u5f00_meaning,开表示把关着的东西打开。,audio/meanings/meaning_char_u5f00_v1.mp3
char_u5f00_word1,开门,audio/words/char_u5f00_1_v1.mp3
char_u5f00_word2,开灯,audio/words/char_u5f00_2_v1.mp3
char_u5f00_sentence,我开门回家。,audio/sentences/char_u5f00_v1.mp3
char_u5173_character,关,audio/characters/char_u5173_v1.mp3
char_u5173_meaning,关表示把打开的东西合上。,audio/meanings/meaning_char_u5173_v1.mp3
char_u5173_word1,关门,audio/words/char_u5173_1_v1.mp3
char_u5173_word2,关灯,audio/words/char_u5173_2_v1.mp3
char_u5173_sentence,睡觉前要关灯。,audio/sentences/char_u5173_v1.mp3
